Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,精準醫學碩,IPM516,0,不分班,多體學資料分析專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM516&Crsname=多體學資料分析專題研究（一）,3,期,選,50,0,0,50,于松桓,,,,,,,,,《獨立研究》,,0
,,,精準醫學碩,IPM520,0,不分班,腫瘤精準治療專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM520&Crsname=腫瘤精準治療專題研究（一）,3,期,選,50,0,0,50,待聘,,,,,,,,,《獨立研究》,,0
,,,精準醫學碩,IPM525,0,不分班,遺傳學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM525&Crsname=遺傳學,3,期,選,50,0,0,50,于松桓,,,,,,,,,《講授類》,,0
,,,精準醫學碩,IPM528,0,不分班,生化與分子生物學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM528&Crsname=生化與分子生物學,3,期,選,50,0,0,50,待聘,,,,,,,,,《講授類》 ※英語授課醫師科學家微學程,'醫師科學家微學程',1
,,,精準醫學碩,IPM538,0,不分班,纖維化及癌症治療策略專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM538&Crsname=纖維化及癌症治療策略專題研究（一）,3,期,選,50,0,0,50,李佶珉,,,,,,,,,《獨立研究》,,0
,,,精準醫學碩,IPM540,0,不分班,蛋白質工程,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM540&Crsname=蛋白質工程,3,期,選,50,0,0,50,待聘,,,,,,,,,《講授類》,,0
,,,精準醫學碩,IPM541,0,不分班,精準醫學與細胞治療之基礎課程與臨床應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM541&Crsname=精準醫學與細胞治療之基礎課程與臨床應用,2,期,選,50,0,0,50,待聘,,,,,,,,,《講授類》 ※英語授課,,1
,,,精準醫學碩,IPM543,0,不分班,藥物基因體學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM543&Crsname=藥物基因體學,3,期,選,50,0,0,50,李佶珉,,,,,,,,,《講授類》,,0
,,,精準醫學碩,IPM545,0,不分班,人類疾病訊息傳遞路徑,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM545&Crsname=人類疾病訊息傳遞路徑,2,期,選,50,0,0,50,李佶珉,,,,,,,,,《講授類》 ※英語授課,,1
,,,精準醫學碩,IPM601,2,不分班,書報討論（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM601&Crsname=書報討論（三）,1,期,必,50,0,0,50,馮已榕,,,,,,,,,《講授類》,,0
,,,半導體封測所,ASPT510,1,不分班,應用力學與材料力學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT510&Crsname=應用力學與材料力學,3,期,選,40,0,0,40,潘正堂,"五2,3,4(國IR 6002K)",,,,,234,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。※英語授課,,1
,,,半導體封測所,ASPT520,1,不分班,材料科學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT520&Crsname=材料科學,3,期,選,40,0,0,40,陳英忠,"四6,7,8(工EC 3012)",,,,678,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。半導體設備工程學程,'半導體設備工程學程',0
,,,半導體封測所,ASPT530,1,不分班,高分子材料,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT530&Crsname=高分子材料,3,期,選,40,0,0,40,郭紹偉,"一2,3,4(國IR 4002)",234,,,,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。,,0
,,,半導體封測所,ASPT545,1,不分班,先進高分子構裝材料,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT545&Crsname=先進高分子構裝材料,3,期,選,40,0,0,40,王志逢,"五2,3,4(國IR 4002)",,,,,234,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。※英語授課,,1
,,,半導體封測所,ASPT547,1,不分班,電腦輔助工程分析與設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT547&Crsname=電腦輔助工程分析與設計,3,期,選,40,0,0,40,待聘,"四2,3,4(國IR 4002)",,,,234,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。※英語授課,,1
,,*,半導體封測所,ASPT569,1,不分班,半導體封裝工程,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT569&Crsname=半導體封裝工程,3,期,必,50,0,0,50,陳信助,"二6,7,8(國IR 1001)",,678,,,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。,,0
,,*,半導體封測所,ASPT575,1,不分班,電子封裝結構設計與製程技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT575&Crsname=電子封裝結構設計與製程技術,3,期,必,50,0,0,50,待聘,"二2,3,4(國IR 1001)",,234,,,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。※英語授課,,1
,,,半導體封測所,ASPT580,1,不分班,智慧製造與控制實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT580&Crsname=智慧製造與控制實務,3,期,選,40,0,0,40,王郁仁,"三2,3,4(工EN 0031)",,,234,,,,,《講授類》網路選課期間先以先進半導體封測所學生修課為優先，外院、電子零組件所及半導體製造所的學生於選課異常處理期間進行紙本加簽選修。智慧製造聯網微學程製造與大數據分析微學程跨領域智慧製造學程半導體設備工程學程,"'智慧製造聯網微學程', '製造與大數據分析微學程', '跨領域智慧製造學程', '半導體設備工程學程'",0
,,*,半導體封測所,ASPT585,2,不分班,統計製程管制概論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ASPT585&Crsname=統計製程管制概論,3,期,必,80,0,0,80,林裕修,"三2,3,4,5(日月光廠區)(實驗)",,,2345,,,,,《企業實習》限先進半導體封測所學生修課。,,0
